2025-10-03 20:24:59,UDL,Union Deck Lower,81.0
2025-10-03 20:24:59,UDU,Union Deck Upper,82.0
2025-10-03 20:24:59,WEST,West Deck,66.999996
2025-10-03 20:27:59,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:27:59,CD VS,Cone Deck Visitor,78.999996
2025-10-03 20:27:59,CRI,CRI Deck,88.0
2025-10-03 20:27:59,ED1,East Deck 1,95.0
2025-10-03 20:27:59,ED2/3,East Deck 2/3,91.999996
2025-10-03 20:27:59,NORTH,North Deck,78.999996
2025-10-03 20:27:59,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:27:59,UDL,Union Deck Lower,82.0
2025-10-03 20:27:59,UDU,Union Deck Upper,82.0
2025-10-03 20:27:59,WEST,West Deck,68.0
2025-10-03 20:31:09,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:31:09,CD VS,Cone Deck Visitor,78.999996
2025-10-03 20:31:09,CRI,CRI Deck,89.0
2025-10-03 20:31:09,ED1,East Deck 1,95.0
2025-10-03 20:31:09,ED2/3,East Deck 2/3,91.999996
2025-10-03 20:31:09,NORTH,North Deck,78.999996
2025-10-03 20:31:09,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:31:09,UDL,Union Deck Lower,82.0
2025-10-03 20:31:09,UDU,Union Deck Upper,84.0
2025-10-03 20:31:09,WEST,West Deck,69.0
2025-10-03 20:34:09,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:34:09,CD VS,Cone Deck Visitor,79.999995
2025-10-03 20:34:09,CRI,CRI Deck,88.0
2025-10-03 20:34:09,ED1,East Deck 1,95.0
2025-10-03 20:34:09,ED2/3,East Deck 2/3,91.999996
2025-10-03 20:34:09,NORTH,North Deck,78.999996
2025-10-03 20:34:09,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:34:09,UDL,Union Deck Lower,82.0
2025-10-03 20:34:09,UDU,Union Deck Upper,84.0
2025-10-03 20:34:09,WEST,West Deck,70.0
2025-10-03 20:37:10,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:37:10,CD VS,Cone Deck Visitor,79.999995
2025-10-03 20:37:10,CRI,CRI Deck,89.0
2025-10-03 20:37:10,ED1,East Deck 1,95.0
2025-10-03 20:37:10,ED2/3,East Deck 2/3,91.999996
2025-10-03 20:37:10,NORTH,North Deck,78.999996
2025-10-03 20:37:10,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:37:10,UDL,Union Deck Lower,83.0
2025-10-03 20:37:10,UDU,Union Deck Upper,84.0
2025-10-03 20:37:10,WEST,West Deck,71.0
2025-10-03 20:40:19,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:40:19,CD VS,Cone Deck Visitor,79.999995
2025-10-03 20:40:19,CRI,CRI Deck,88.0
2025-10-03 20:40:19,ED1,East Deck 1,95.0
2025-10-03 20:40:19,ED2/3,East Deck 2/3,91.999996
2025-10-03 20:40:19,NORTH,North Deck,78.999996
2025-10-03 20:40:19,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:40:19,UDL,Union Deck Lower,83.0
2025-10-03 20:40:19,UDU,Union Deck Upper,84.0
2025-10-03 20:40:19,WEST,West Deck,71.99999700000001
2025-10-03 20:43:19,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:43:19,CD VS,Cone Deck Visitor,79.999995
2025-10-03 20:43:19,CRI,CRI Deck,88.0
2025-10-03 20:43:19,ED1,East Deck 1,95.0
2025-10-03 20:43:19,ED2/3,East Deck 2/3,91.999996
2025-10-03 20:43:19,NORTH,North Deck,78.999996
2025-10-03 20:43:19,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:43:19,UDL,Union Deck Lower,83.0
2025-10-03 20:43:19,UDU,Union Deck Upper,84.0
2025-10-03 20:43:19,WEST,West Deck,72.999996
2025-10-03 20:46:29,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:46:29,CD VS,Cone Deck Visitor,79.999995
2025-10-03 20:46:29,CRI,CRI Deck,88.0
2025-10-03 20:46:29,ED1,East Deck 1,95.0
2025-10-03 20:46:29,ED2/3,East Deck 2/3,91.999996
2025-10-03 20:46:29,NORTH,North Deck,78.999996
2025-10-03 20:46:29,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:46:29,UDL,Union Deck Lower,83.0
2025-10-03 20:46:29,UDU,Union Deck Upper,84.999996
2025-10-03 20:46:29,WEST,West Deck,72.999996
2025-10-03 20:49:29,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:49:29,CD VS,Cone Deck Visitor,81.0
2025-10-03 20:49:29,CRI,CRI Deck,88.0
2025-10-03 20:49:29,ED1,East Deck 1,95.0
2025-10-03 20:49:29,ED2/3,East Deck 2/3,93.0
2025-10-03 20:49:29,NORTH,North Deck,78.0
2025-10-03 20:49:29,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:49:29,UDL,Union Deck Lower,84.0
2025-10-03 20:49:29,UDU,Union Deck Upper,84.999996
2025-10-03 20:49:29,WEST,West Deck,74.0
2025-10-03 20:52:39,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:52:39,CD VS,Cone Deck Visitor,81.0
2025-10-03 20:52:39,CRI,CRI Deck,88.0
2025-10-03 20:52:39,ED1,East Deck 1,95.0
2025-10-03 20:52:39,ED2/3,East Deck 2/3,93.0
2025-10-03 20:52:39,NORTH,North Deck,78.0
2025-10-03 20:52:39,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:52:39,UDL,Union Deck Lower,84.0
2025-10-03 20:52:39,UDU,Union Deck Upper,84.999996
2025-10-03 20:52:39,WEST,West Deck,75.0
2025-10-03 20:55:49,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:55:49,CD VS,Cone Deck Visitor,82.0
2025-10-03 20:55:49,CRI,CRI Deck,88.0
2025-10-03 20:55:49,ED1,East Deck 1,95.0
2025-10-03 20:55:49,ED2/3,East Deck 2/3,93.0
2025-10-03 20:55:49,NORTH,North Deck,78.999996
2025-10-03 20:55:49,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:55:49,UDL,Union Deck Lower,84.999996
2025-10-03 20:55:49,UDU,Union Deck Upper,84.999996
2025-10-03 20:55:49,WEST,West Deck,76.0
2025-10-03 20:58:49,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 20:58:49,CD VS,Cone Deck Visitor,82.0
2025-10-03 20:58:49,CRI,CRI Deck,89.0
2025-10-03 20:58:49,ED1,East Deck 1,95.0
2025-10-03 20:58:49,ED2/3,East Deck 2/3,93.0
2025-10-03 20:58:49,NORTH,North Deck,78.999996
2025-10-03 20:58:49,SOUTH,South Village Deck,56.00000000000001
2025-10-03 20:58:49,UDL,Union Deck Lower,84.999996
2025-10-03 20:58:49,UDU,Union Deck Upper,85.999995
2025-10-03 20:58:49,WEST,West Deck,76.0
2025-10-03 21:01:49,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:01:49,CD VS,Cone Deck Visitor,83.0
2025-10-03 21:01:49,CRI,CRI Deck,88.0
2025-10-03 21:01:49,ED1,East Deck 1,95.0
2025-10-03 21:01:49,ED2/3,East Deck 2/3,93.0
2025-10-03 21:01:49,NORTH,North Deck,78.999996
2025-10-03 21:01:49,SOUTH,South Village Deck,56.00000000000001
2025-10-03 21:01:49,UDL,Union Deck Lower,85.999995
2025-10-03 21:01:49,UDU,Union Deck Upper,87.0
2025-10-03 21:01:49,WEST,West Deck,76.0
2025-10-03 21:04:59,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:04:59,CD VS,Cone Deck Visitor,83.0
2025-10-03 21:04:59,CRI,CRI Deck,88.0
2025-10-03 21:04:59,ED1,East Deck 1,95.0
2025-10-03 21:04:59,ED2/3,East Deck 2/3,93.0
2025-10-03 21:04:59,NORTH,North Deck,78.999996
2025-10-03 21:04:59,SOUTH,South Village Deck,56.00000000000001
2025-10-03 21:04:59,UDL,Union Deck Lower,87.0
2025-10-03 21:04:59,UDU,Union Deck Upper,87.0
2025-10-03 21:04:59,WEST,West Deck,77.0
2025-10-03 21:07:59,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:07:59,CD VS,Cone Deck Visitor,83.0
2025-10-03 21:07:59,CRI,CRI Deck,88.0
2025-10-03 21:07:59,ED1,East Deck 1,95.0
2025-10-03 21:07:59,ED2/3,East Deck 2/3,93.0
2025-10-03 21:07:59,NORTH,North Deck,78.999996
2025-10-03 21:07:59,SOUTH,South Village Deck,55.00000000000001
2025-10-03 21:07:59,UDL,Union Deck Lower,87.0
2025-10-03 21:07:59,UDU,Union Deck Upper,87.0
2025-10-03 21:07:59,WEST,West Deck,78.999996
2025-10-03 21:10:59,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:10:59,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:10:59,CRI,CRI Deck,88.0
2025-10-03 21:10:59,ED1,East Deck 1,95.0
2025-10-03 21:10:59,ED2/3,East Deck 2/3,93.0
2025-10-03 21:10:59,NORTH,North Deck,78.999996
2025-10-03 21:10:59,SOUTH,South Village Deck,55.00000000000001
2025-10-03 21:10:59,UDL,Union Deck Lower,88.0
2025-10-03 21:10:59,UDU,Union Deck Upper,87.0
2025-10-03 21:10:59,WEST,West Deck,83.0
2025-10-03 21:13:59,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:13:59,CD VS,Cone Deck Visitor,83.0
2025-10-03 21:13:59,CRI,CRI Deck,88.0
2025-10-03 21:13:59,ED1,East Deck 1,95.0
2025-10-03 21:13:59,ED2/3,East Deck 2/3,94.0
2025-10-03 21:13:59,NORTH,North Deck,78.999996
2025-10-03 21:13:59,SOUTH,South Village Deck,55.00000000000001
2025-10-03 21:13:59,UDL,Union Deck Lower,88.0
2025-10-03 21:13:59,UDU,Union Deck Upper,87.0
2025-10-03 21:13:59,WEST,West Deck,87.0
2025-10-03 21:17:09,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:17:09,CD VS,Cone Deck Visitor,83.0
2025-10-03 21:17:09,CRI,CRI Deck,88.0
2025-10-03 21:17:09,ED1,East Deck 1,95.0
2025-10-03 21:17:09,ED2/3,East Deck 2/3,93.0
2025-10-03 21:17:09,NORTH,North Deck,78.999996
2025-10-03 21:17:09,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:17:09,UDL,Union Deck Lower,88.0
2025-10-03 21:17:09,UDU,Union Deck Upper,88.0
2025-10-03 21:17:09,WEST,West Deck,89.0
2025-10-03 21:20:09,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:20:09,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:20:09,CRI,CRI Deck,88.0
2025-10-03 21:20:09,ED1,East Deck 1,95.0
2025-10-03 21:20:09,ED2/3,East Deck 2/3,94.0
2025-10-03 21:20:09,NORTH,North Deck,78.999996
2025-10-03 21:20:09,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:20:09,UDL,Union Deck Lower,88.0
2025-10-03 21:20:09,UDU,Union Deck Upper,88.0
2025-10-03 21:20:09,WEST,West Deck,90.0
2025-10-03 21:23:09,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:23:09,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:23:09,CRI,CRI Deck,89.0
2025-10-03 21:23:09,ED1,East Deck 1,94.0
2025-10-03 21:23:09,ED2/3,East Deck 2/3,94.0
2025-10-03 21:23:09,NORTH,North Deck,78.999996
2025-10-03 21:23:09,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:23:09,UDL,Union Deck Lower,88.0
2025-10-03 21:23:09,UDU,Union Deck Upper,88.0
2025-10-03 21:23:09,WEST,West Deck,90.999997
2025-10-03 21:26:19,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:26:19,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:26:19,CRI,CRI Deck,89.0
2025-10-03 21:26:19,ED1,East Deck 1,94.0
2025-10-03 21:26:19,ED2/3,East Deck 2/3,94.0
2025-10-03 21:26:19,NORTH,North Deck,78.999996
2025-10-03 21:26:19,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:26:19,UDL,Union Deck Lower,88.0
2025-10-03 21:26:19,UDU,Union Deck Upper,88.0
2025-10-03 21:26:19,WEST,West Deck,91.999996
2025-10-03 21:29:19,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:29:19,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:29:19,CRI,CRI Deck,89.0
2025-10-03 21:29:19,ED1,East Deck 1,94.0
2025-10-03 21:29:19,ED2/3,East Deck 2/3,94.0
2025-10-03 21:29:19,NORTH,North Deck,78.999996
2025-10-03 21:29:19,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:29:19,UDL,Union Deck Lower,88.0
2025-10-03 21:29:19,UDU,Union Deck Upper,88.0
2025-10-03 21:29:19,WEST,West Deck,93.0
2025-10-03 21:32:29,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:32:29,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:32:29,CRI,CRI Deck,89.0
2025-10-03 21:32:29,ED1,East Deck 1,94.0
2025-10-03 21:32:29,ED2/3,East Deck 2/3,94.0
2025-10-03 21:32:29,NORTH,North Deck,78.999996
2025-10-03 21:32:29,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:32:29,UDL,Union Deck Lower,88.0
2025-10-03 21:32:29,UDU,Union Deck Upper,88.0
2025-10-03 21:32:29,WEST,West Deck,95.0
2025-10-03 21:35:29,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:35:29,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:35:29,CRI,CRI Deck,89.0
2025-10-03 21:35:29,ED1,East Deck 1,94.0
2025-10-03 21:35:29,ED2/3,East Deck 2/3,94.0
2025-10-03 21:35:29,NORTH,North Deck,78.999996
2025-10-03 21:35:29,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:35:29,UDL,Union Deck Lower,89.0
2025-10-03 21:35:29,UDU,Union Deck Upper,89.0
2025-10-03 21:35:29,WEST,West Deck,95.0
2025-10-03 21:38:29,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:38:29,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:38:29,CRI,CRI Deck,89.0
2025-10-03 21:38:29,ED1,East Deck 1,95.0
2025-10-03 21:38:29,ED2/3,East Deck 2/3,94.0
2025-10-03 21:38:29,NORTH,North Deck,78.999996
2025-10-03 21:38:29,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:38:29,UDL,Union Deck Lower,88.0
2025-10-03 21:38:29,UDU,Union Deck Upper,89.0
2025-10-03 21:38:29,WEST,West Deck,95.0
2025-10-03 21:41:29,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:41:29,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:41:29,CRI,CRI Deck,89.0
2025-10-03 21:41:29,ED1,East Deck 1,95.0
2025-10-03 21:41:29,ED2/3,East Deck 2/3,94.0
2025-10-03 21:41:29,NORTH,North Deck,78.0
2025-10-03 21:41:29,SOUTH,South Village Deck,53.0
2025-10-03 21:41:29,UDL,Union Deck Lower,88.0
2025-10-03 21:41:29,UDU,Union Deck Upper,89.0
2025-10-03 21:41:29,WEST,West Deck,96.0
2025-10-03 21:44:39,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:44:39,CD VS,Cone Deck Visitor,84.0
2025-10-03 21:44:39,CRI,CRI Deck,89.0
2025-10-03 21:44:39,ED1,East Deck 1,96.0
2025-10-03 21:44:39,ED2/3,East Deck 2/3,94.0
2025-10-03 21:44:39,NORTH,North Deck,78.0
2025-10-03 21:44:39,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:44:39,UDL,Union Deck Lower,88.0
2025-10-03 21:44:39,UDU,Union Deck Upper,89.0
2025-10-03 21:44:39,WEST,West Deck,96.0
2025-10-03 21:47:49,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:47:49,CD VS,Cone Deck Visitor,84.999996
2025-10-03 21:47:49,CRI,CRI Deck,89.0
2025-10-03 21:47:49,ED1,East Deck 1,96.0
2025-10-03 21:47:49,ED2/3,East Deck 2/3,94.0
2025-10-03 21:47:49,NORTH,North Deck,78.999996
2025-10-03 21:47:49,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:47:49,UDL,Union Deck Lower,89.0
2025-10-03 21:47:49,UDU,Union Deck Upper,88.0
2025-10-03 21:47:49,WEST,West Deck,96.0
2025-10-03 21:50:59,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:50:59,CD VS,Cone Deck Visitor,87.0
2025-10-03 21:50:59,CRI,CRI Deck,89.0
2025-10-03 21:50:59,ED1,East Deck 1,96.0
2025-10-03 21:50:59,ED2/3,East Deck 2/3,94.0
2025-10-03 21:50:59,NORTH,North Deck,78.0
2025-10-03 21:50:59,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:50:59,UDL,Union Deck Lower,89.0
2025-10-03 21:50:59,UDU,Union Deck Upper,88.0
2025-10-03 21:50:59,WEST,West Deck,96.0
2025-10-03 21:53:59,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:53:59,CD VS,Cone Deck Visitor,88.0
2025-10-03 21:53:59,CRI,CRI Deck,89.0
2025-10-03 21:53:59,ED1,East Deck 1,96.99999700000001
2025-10-03 21:53:59,ED2/3,East Deck 2/3,95.0
2025-10-03 21:53:59,NORTH,North Deck,78.0
2025-10-03 21:53:59,SOUTH,South Village Deck,53.0
2025-10-03 21:53:59,UDL,Union Deck Lower,89.0
2025-10-03 21:53:59,UDU,Union Deck Upper,88.0
2025-10-03 21:53:59,WEST,West Deck,96.0
2025-10-03 21:56:59,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 21:56:59,CD VS,Cone Deck Visitor,90.0
2025-10-03 21:56:59,CRI,CRI Deck,89.0
2025-10-03 21:56:59,ED1,East Deck 1,96.99999700000001
2025-10-03 21:56:59,ED2/3,East Deck 2/3,95.0
2025-10-03 21:56:59,NORTH,North Deck,78.0
2025-10-03 21:56:59,SOUTH,South Village Deck,53.999995999999996
2025-10-03 21:56:59,UDL,Union Deck Lower,88.0
2025-10-03 21:56:59,UDU,Union Deck Upper,88.0
2025-10-03 21:56:59,WEST,West Deck,96.0
2025-10-03 22:00:00,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:00:00,CD VS,Cone Deck Visitor,90.0
2025-10-03 22:00:00,CRI,CRI Deck,89.0
2025-10-03 22:00:00,ED1,East Deck 1,96.99999700000001
2025-10-03 22:00:00,ED2/3,East Deck 2/3,95.0
2025-10-03 22:00:00,NORTH,North Deck,78.0
2025-10-03 22:00:00,SOUTH,South Village Deck,53.999995999999996
2025-10-03 22:00:00,UDL,Union Deck Lower,89.0
2025-10-03 22:00:00,UDU,Union Deck Upper,89.0
2025-10-03 22:00:00,WEST,West Deck,96.99999700000001
2025-10-03 22:03:10,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:03:10,CD VS,Cone Deck Visitor,91.999996
2025-10-03 22:03:10,CRI,CRI Deck,89.0
2025-10-03 22:03:10,ED1,East Deck 1,96.99999700000001
2025-10-03 22:03:10,ED2/3,East Deck 2/3,95.0
2025-10-03 22:03:10,NORTH,North Deck,78.0
2025-10-03 22:03:10,SOUTH,South Village Deck,53.999995999999996
2025-10-03 22:03:10,UDL,Union Deck Lower,89.0
2025-10-03 22:03:10,UDU,Union Deck Upper,89.0
2025-10-03 22:03:10,WEST,West Deck,96.99999700000001
2025-10-03 22:06:19,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:06:19,CD VS,Cone Deck Visitor,93.0
2025-10-03 22:06:19,CRI,CRI Deck,89.0
2025-10-03 22:06:19,ED1,East Deck 1,97.999996
2025-10-03 22:06:19,ED2/3,East Deck 2/3,96.0
2025-10-03 22:06:19,NORTH,North Deck,78.0
2025-10-03 22:06:19,SOUTH,South Village Deck,53.999995999999996
2025-10-03 22:06:19,UDL,Union Deck Lower,89.0
2025-10-03 22:06:19,UDU,Union Deck Upper,89.0
2025-10-03 22:06:19,WEST,West Deck,96.0
2025-10-03 22:09:29,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:09:29,CD VS,Cone Deck Visitor,94.0
2025-10-03 22:09:29,CRI,CRI Deck,89.0
2025-10-03 22:09:29,ED1,East Deck 1,97.999996
2025-10-03 22:09:29,ED2/3,East Deck 2/3,96.0
2025-10-03 22:09:29,NORTH,North Deck,78.999996
2025-10-03 22:09:29,SOUTH,South Village Deck,53.999995999999996
2025-10-03 22:09:29,UDL,Union Deck Lower,89.0
2025-10-03 22:09:29,UDU,Union Deck Upper,89.0
2025-10-03 22:09:29,WEST,West Deck,96.99999700000001
2025-10-03 22:12:30,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:12:30,CD VS,Cone Deck Visitor,94.0
2025-10-03 22:12:30,CRI,CRI Deck,88.0
2025-10-03 22:12:30,ED1,East Deck 1,97.999996
2025-10-03 22:12:30,ED2/3,East Deck 2/3,96.99999700000001
2025-10-03 22:12:30,NORTH,North Deck,78.999996
2025-10-03 22:12:30,SOUTH,South Village Deck,53.0
2025-10-03 22:12:30,UDL,Union Deck Lower,89.0
2025-10-03 22:12:30,UDU,Union Deck Upper,89.0
2025-10-03 22:12:30,WEST,West Deck,96.99999700000001
2025-10-03 22:15:30,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:15:30,CD VS,Cone Deck Visitor,94.0
2025-10-03 22:15:30,CRI,CRI Deck,88.0
2025-10-03 22:15:30,ED1,East Deck 1,97.999996
2025-10-03 22:15:30,ED2/3,East Deck 2/3,96.99999700000001
2025-10-03 22:15:30,NORTH,North Deck,78.999996
2025-10-03 22:15:30,SOUTH,South Village Deck,53.0
2025-10-03 22:15:30,UDL,Union Deck Lower,89.0
2025-10-03 22:15:30,UDU,Union Deck Upper,90.0
2025-10-03 22:15:30,WEST,West Deck,96.99999700000001
2025-10-03 22:18:39,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:18:39,CD VS,Cone Deck Visitor,94.0
2025-10-03 22:18:39,CRI,CRI Deck,88.0
2025-10-03 22:18:39,ED1,East Deck 1,97.999996
2025-10-03 22:18:39,ED2/3,East Deck 2/3,96.99999700000001
2025-10-03 22:18:39,NORTH,North Deck,78.999996
2025-10-03 22:18:39,SOUTH,South Village Deck,53.0
2025-10-03 22:18:39,UDL,Union Deck Lower,89.0
2025-10-03 22:18:39,UDU,Union Deck Upper,90.0
2025-10-03 22:18:39,WEST,West Deck,96.99999700000001
2025-10-03 22:21:39,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:21:39,CD VS,Cone Deck Visitor,94.0
2025-10-03 22:21:39,CRI,CRI Deck,88.0
2025-10-03 22:21:39,ED1,East Deck 1,97.999996
2025-10-03 22:21:39,ED2/3,East Deck 2/3,96.99999700000001
2025-10-03 22:21:39,NORTH,North Deck,78.999996
2025-10-03 22:21:39,SOUTH,South Village Deck,53.0
2025-10-03 22:21:39,UDL,Union Deck Lower,89.0
2025-10-03 22:21:39,UDU,Union Deck Upper,90.0
2025-10-03 22:21:39,WEST,West Deck,96.99999700000001
2025-10-03 22:24:40,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:24:40,CD VS,Cone Deck Visitor,95.0
2025-10-03 22:24:40,CRI,CRI Deck,89.0
2025-10-03 22:24:40,ED1,East Deck 1,97.999996
2025-10-03 22:24:40,ED2/3,East Deck 2/3,96.99999700000001
2025-10-03 22:24:40,NORTH,North Deck,78.999996
2025-10-03 22:24:40,SOUTH,South Village Deck,53.0
2025-10-03 22:24:40,UDL,Union Deck Lower,89.0
2025-10-03 22:24:40,UDU,Union Deck Upper,90.0
2025-10-03 22:24:40,WEST,West Deck,96.99999700000001
2025-10-03 22:27:49,CD FS,Cone Deck Faculty/Staff,100.0
2025-10-03 22:27:49,CD VS,Cone Deck Visitor,95.0
2025-10-03 22:27:49,CRI,CRI Deck,89.0
2025-10-03 22:27:49,ED1,East Deck 1,97.999996
