2025-10-03 17:26:49,UDU,Union Deck Upper,69.0
2025-10-03 17:26:49,WEST,West Deck,65.999997
2025-10-03 17:26:59,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:26:59,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:26:59,CRI,CRI Deck,87.0
2025-10-03 17:26:59,ED1,East Deck 1,90.999997
2025-10-03 17:26:59,ED2/3,East Deck 2/3,81.0
2025-10-03 17:26:59,NORTH,North Deck,75.0
2025-10-03 17:26:59,SOUTH,South Village Deck,53.0
2025-10-03 17:26:59,UDL,Union Deck Lower,66.999996
2025-10-03 17:26:59,UDU,Union Deck Upper,69.0
2025-10-03 17:26:59,WEST,West Deck,65.999997
2025-10-03 17:27:09,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:27:09,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:27:09,CRI,CRI Deck,87.0
2025-10-03 17:27:09,ED1,East Deck 1,90.999997
2025-10-03 17:27:09,ED2/3,East Deck 2/3,81.0
2025-10-03 17:27:09,NORTH,North Deck,75.0
2025-10-03 17:27:09,SOUTH,South Village Deck,53.0
2025-10-03 17:27:09,UDL,Union Deck Lower,66.999996
2025-10-03 17:27:09,UDU,Union Deck Upper,69.0
2025-10-03 17:27:09,WEST,West Deck,65.999997
2025-10-03 17:27:19,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:27:19,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:27:19,CRI,CRI Deck,87.0
2025-10-03 17:27:19,ED1,East Deck 1,90.999997
2025-10-03 17:27:19,ED2/3,East Deck 2/3,81.0
2025-10-03 17:27:19,NORTH,North Deck,75.0
2025-10-03 17:27:19,SOUTH,South Village Deck,53.0
2025-10-03 17:27:19,UDL,Union Deck Lower,66.999996
2025-10-03 17:27:19,UDU,Union Deck Upper,69.0
2025-10-03 17:27:19,WEST,West Deck,65.999997
2025-10-03 17:27:29,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:27:29,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:27:29,CRI,CRI Deck,87.0
2025-10-03 17:27:29,ED1,East Deck 1,90.999997
2025-10-03 17:27:29,ED2/3,East Deck 2/3,81.0
2025-10-03 17:27:29,NORTH,North Deck,75.0
2025-10-03 17:27:29,SOUTH,South Village Deck,53.0
2025-10-03 17:27:29,UDL,Union Deck Lower,66.999996
2025-10-03 17:27:29,UDU,Union Deck Upper,69.0
2025-10-03 17:27:29,WEST,West Deck,65.999997
2025-10-03 17:27:39,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:27:39,CD VS,Cone Deck Visitor,87.0
